Neighborhood,Status,Summary,Address,Created at Local,Acknowledged at Local,Closed at Local,Time
,Archived,S-WASTE: Debris | Limbs | Yard Clippings | Bulky Waste,"2663 Hillcrest Ave Macon, GA, 31204, USA",06/04/2020  03:23 PM,08/24/2020  02:22 PM,08/24/2020  02:22 PM,80.95763889
,Archived,P-WORKS: Pot hole,"1673 Eisenhower Pkwy Macon, GA, 31206, USA",06/04/2020  05:03 PM,06/04/2020  05:03 PM,06/04/2020  05:04 PM,0.000694444
,Archived,P-WORKS: Cut Right-Of-Way,"Roy St Macon, GA, 31204, USA",06/04/2020  05:20 PM,06/04/2020  05:21 PM,07/22/2020  05:55 AM,47.52430556
,Archived,ADS: Recycling Cart,"2766 Sheffield Rd Macon, GA, 31204, USA",06/04/2020  06:18 PM,06/08/2020  02:50 PM,07/02/2020  11:32 AM,27.71805556
V,Archived,S-WASTE: Debris | Limbs | Yard Clippings | Bulky Waste,"146 Hines Terr Macon GA 31204, United States",06/04/2020  07:09 PM,08/17/2020  02:31 PM,08/24/2020  02:24 PM,80.80208333
V,Archived,FACILITIES MGMT: Traffic Signals & Signs,"198 Pio Nono Ave Macon GA 31204, United States",06/05/2020  07:39 AM,06/05/2020  08:17 AM,06/05/2020  08:53 AM,0.051388889
PH,Archived,S-WASTE: Illegal dumping,"2107 Ferguson St Macon, GA, 31204, USA",06/05/2020  07:56 AM, ,07/01/2020  08:52 AM,26.03888889
PH,Archived,S-WASTE: Illegal dumping,"2107 Ferguson St Macon, GA, 31204, USA",06/05/2020  07:57 AM, ,07/09/2020  04:50 PM,34.37013889
,Archived,ADS: Garbage Missed Pick-up,"1237 Patterson St Macon, GA, 31204, USA",06/05/2020  09:44 AM,06/05/2020  09:59 AM,06/17/2020  12:03 PM,12.09652778
,Archived,ADS: Garbage Missed Pick-up,"1237 Patterson St Macon, GA, 31204, USA",06/05/2020  09:44 AM,06/05/2020  09:59 AM,06/05/2020  10:54 AM,0.048611111
,Archived,ADS: Garbage Missed Pick-up,"674 Lee Rd Macon GA 31204, United States",06/05/2020  12:11 PM,06/05/2020  03:36 PM,06/17/2020  12:01 PM,11.99305556
,Archived,S-WASTE: Debris | Limbs | Yard Clippings | Bulky Waste,"2930 Thornwood Dr Macon, GA, 31204, USA",06/05/2020  01:22 PM,08/17/2020  02:52 PM,08/24/2020  02:35 PM,80.05069444
V,Archived,S-WASTE: Debris | Limbs | Yard Clippings | Bulky Waste,"219 Buford Pl Macon, GA, 31204, USA",06/06/2020  04:52 PM, ,06/18/2020  10:28 AM,11.73333333
V,Archived,ADS: Garbage Cart Replacement,"2407 Carlton Way Macon, GA, 31204, USA",06/07/2020  10:36 AM,06/10/2020  09:15 AM,06/22/2020  11:27 AM,15.03541667
V,Archived,P-WORKS: Pot hole,"2131 Vineville Ave Macon, GA, 31204, USA",06/07/2020  03:42 PM,06/08/2020  06:23 AM,06/10/2020  07:06 AM,2.641666667
V,Archived,P-WORKS: Pot hole,"2131 Vineville Ave Macon, GA, 31204, USA",06/07/2020  03:44 PM,06/08/2020  06:23 AM,06/08/2020  05:02 PM,1.054166667
,Archived,P-WORKS: Pot hole,"2585 Napier Ave Macon, GA, 31204, USA",06/08/2020  07:10 AM,06/08/2020  07:17 AM,06/09/2020  05:00 PM,1.409722222
,Archived,S-WASTE: Debris | Limbs | Yard Clippings | Bulky Waste,"2969 Stuart Dr Macon, GA 31204, USA",06/08/2020  08:26 AM,08/17/2020  03:20 PM,08/24/2020  02:43 PM,77.26180556
,Archived,S-WASTE: Debris | Limbs | Yard Clippings | Bulky Waste,"2608 Stanislaus Cir Macon GA 31204, United States",06/08/2020  09:32 AM,08/17/2020  03:21 PM,08/24/2020  02:43 PM,77.21597222
V,Archived,S-WASTE: Debris | Limbs | Yard Clippings | Bulky Waste,"127 Rogers Ave Macon, GA 31204, USA",06/08/2020  10:19 AM,08/17/2020  03:21 PM,08/24/2020  03:00 PM,77.19513889
,Archived,P-WORKS: Cut Right-Of-Way,"Pinewood Dr Macon, GA, 31204, USA",06/08/2020  01:07 PM,06/08/2020  01:09 PM,06/17/2020  05:11 PM,9.169444444
,Archived,S-WASTE: Debris | Limbs | Yard Clippings | Bulky Waste,"2548 N Nancelon Cir Macon, GA, 31204, USA",06/08/2020  04:56 PM,08/17/2020  03:25 PM,08/24/2020  02:56 PM,76.91666667
,Archived,PROPERTY MAINT - Yards\Premises OR Vacant lot,"692 Corbin Ave Macon GA 31204, United States",06/08/2020  08:19 PM,06/10/2020  03:03 PM,06/25/2020  08:35 AM,16.51111111
,Archived,PROPERTY MAINT - Yards\Premises OR Vacant lot,"2547 S Nancelon Cir Macon GA 31204, United States",06/08/2020  08:30 PM,06/10/2020  03:02 PM,06/25/2020  08:34 AM,16.50277778
,Archived,PROPERTY MAINT - Yards\Premises OR Vacant lot,"2594 S Nancelon Cir Macon GA 31204, United States",06/08/2020  08:41 PM,06/10/2020  03:02 PM,06/25/2020  08:33 AM,16.49444444
PH,Archived,ADS: Garbage Missed Pick-up,"2062 Hart Smith St Macon, GA, 31204, USA",06/09/2020  08:37 AM,06/09/2020  10:06 AM,06/17/2020  12:05 PM,8.144444444
V,Archived,S-WASTE: Debris | Limbs | Yard Clippings | Bulky Waste,"308 Buford Pl Macon, GA, 31204, USA",06/09/2020  09:28 AM, ,06/09/2020  11:03 AM,0.065972222
V,Archived,S-WASTE: Furniture/Appliances,"360 Tiny Pl Macon, GA, 31204, USA",06/09/2020  09:42 AM,08/17/2020  03:25 PM,08/24/2020  02:55 PM,76.21736111
V,Archived,P-WORKS: Alley - needs cleaning,"Stonewall Ter Macon, GA, 31204, USA",06/09/2020  11:15 AM,06/09/2020  11:16 AM,06/18/2020  05:11 PM,9.247222222
,Archived,P-WORKS: Alley - needs cleaning,"1332 Brentwood Ave Macon, GA, 31204, USA",06/09/2020  11:27 AM,06/09/2020  11:47 AM,06/22/2020  04:30 PM,13.21041667
,Archived,S-WASTE: Animal - Dead Pickup Request,"3448 Hillcrest Ave Macon, GA, 31204, USA",06/09/2020  04:14 PM, ,07/01/2020  09:51 AM,21.73402778
,Archived,S-WASTE: Debris | Limbs | Yard Clippings | Bulky Waste,"1440 Bankston Ave Macon, GA, 31204, USA",06/09/2020  04:15 PM,08/17/2020  03:26 PM,08/19/2020  01:36 PM,70.88958333
,Archived,S-WASTE: Debris | Limbs | Yard Clippings | Bulky Waste,"2573 Old Holton Rd Macon GA 31204, United States",06/09/2020  07:00 PM, ,06/18/2020  10:16 AM,8.636111111
,Archived,Pick up teacher podium,"2785 Northwoods Dr S Macon, GA, 31204, USA",06/09/2020  08:53 PM,08/17/2020  03:28 PM,08/24/2020  02:55 PM,75.75138889
,Archived,S-WASTE: Debris | Limbs | Yard Clippings | Bulky Waste,"1208 Courtland Ave Macon, GA, 31204, USA",06/10/2020  09:57 AM,08/17/2020  03:28 PM,08/24/2020  02:55 PM,75.20694444
V,Archived,BEAUTIFICATION: Tree - Down,"305 Buford Pl Macon, GA, 31204, USA",06/10/2020  10:21 AM,06/12/2020  10:33 AM,06/16/2020  10:31 AM,6.006944444
,Archived,ADS: Garbage Cart Replacement,"755 Windsor Rd Macon, GA, 31204, USA",06/10/2020  10:23 AM,06/16/2020  10:53 AM,08/08/2020  09:45 PM,59.47361111
,Archived,P-WORKS: Cut Right-Of-Way,"Cherry Ave Macon, GA, 31204, USA",06/10/2020  11:25 AM,06/10/2020  11:25 AM,06/23/2020  05:04 PM,13.23541667
,Archived,S-WASTE: Debris | Limbs | Yard Clippings | Bulky Waste,"549 Taylor Ct Macon, GA, 31204, USA",06/10/2020  03:32 PM,08/17/2020  03:32 PM,08/24/2020  02:54 PM,74.97361111
,Archived,S-WASTE: Animal - Dead Pickup Request,"465 Pierce Ave Macon, GA, 31204, USA",06/10/2020  04:40 PM, ,06/18/2020  10:01 AM,7.722916667
,Archived,S-WASTE: Debris | Limbs | Yard Clippings | Bulky Waste,"535 Pinecrest Rd Macon GA 31204, United States",06/11/2020  12:01 AM,08/17/2020  03:34 PM,08/24/2020  02:54 PM,74.62013889
,Archived,S-WASTE: Debris | Limbs | Yard Clippings | Bulky Waste,"501 Pinecrest Rd Macon GA 31204, United States",06/11/2020  12:07 AM,08/17/2020  03:34 PM,08/24/2020  02:54 PM,74.61597222
,Archived,S-WASTE: Debris | Limbs | Yard Clippings | Bulky Waste,"2252 Kingsley Dr Macon GA 31204, United States",06/11/2020  12:15 AM,08/17/2020  03:34 PM,08/24/2020  02:53 PM,74.60972222
,Archived,S-WASTE: Debris | Limbs | Yard Clippings | Bulky Waste,"2312 Kingsley Dr Macon GA 31204, United States",06/11/2020  12:18 AM,08/17/2020  03:39 PM,08/24/2020  03:00 PM,74.6125
,Archived,S-WASTE: Debris | Limbs | Yard Clippings | Bulky Waste,"2328 Kingsley Dr Macon GA 31204, United States",06/11/2020  12:21 AM,08/17/2020  03:39 PM,08/24/2020  03:01 PM,74.61111111
V,Archived,S-WASTE: Debris | Limbs | Yard Clippings | Bulky Waste,"2305 Ingleside Ave Macon GA 31204, United States",06/11/2020  12:34 AM,08/17/2020  03:39 PM,08/24/2020  03:04 PM,74.60416667
,Archived,S-WASTE: Debris | Limbs | Yard Clippings | Bulky Waste,"484 Rogers Ave Macon GA 31204, United States",06/11/2020  12:41 AM,08/17/2020  03:40 PM,08/24/2020  03:04 PM,74.59930556
,Archived,S-WASTE: Debris | Limbs | Yard Clippings | Bulky Waste,"495 Rogers Ave Macon GA 31204, United States",06/11/2020  12:51 AM,08/17/2020  03:41 PM,08/24/2020  03:05 PM,74.59305556
,Archived,FACILITIES MGMT: Traffic Signals & Signs,"693 Captain Kell Dr Macon GA 31204, United States",06/11/2020  06:46 AM,06/11/2020  08:34 AM,06/16/2020  07:58 AM,5.05
,Archived,S-WASTE: Debris | Limbs | Yard Clippings | Bulky Waste,"2180 Elmridge Dr Macon GA 31204, United States",06/11/2020  10:07 AM,08/24/2020  03:05 PM,08/24/2020  03:05 PM,74.20694444
V,Archived,S-WASTE: Debris | Limbs | Yard Clippings | Bulky Waste,"2473 Mcdonald Ave Macon, GA, 31204, USA",06/11/2020  10:08 AM, ,06/18/2020  10:31 AM,7.015972222
,Archived,ADS: Recycling Cart,"2411 Kingsley Dr Macon, GA, 31204, USA",06/11/2020  11:03 AM,06/16/2020  08:42 AM,07/02/2020  10:29 AM,20.97638889
V,Archived,ADS: Additional/Extra Garbage Cart,"371 Buford Pl Macon, GA, 31204, USA",06/11/2020  12:05 PM, ,06/11/2020  01:34 PM,0.061805556
,Archived,S-WASTE: Debris | Limbs | Yard Clippings | Bulky Waste,"2131 Elmridge Dr Macon, GA, 31204, USA",06/11/2020  02:16 PM,08/17/2020  03:42 PM,08/24/2020  03:07 PM,74.03541667
,Archived,P-WORKS: Cut Right-Of-Way,"Sheffield Rd Macon, GA, 31204, USA",06/11/2020  03:33 PM,06/11/2020  03:34 PM,06/17/2020  05:09 PM,6.066666667
,Archived,ADS: Garbage Missed Pick-up,"2663 Hillcrest Ave Macon, GA, 31204, USA",06/11/2020  04:10 PM,06/12/2020  03:25 PM,06/12/2020  03:37 PM,0.977083333
,Archived,ADS: Additional/Extra Garbage Cart,"2663 Hillcrest Ave Macon, GA, 31204, USA",06/11/2020  04:16 PM, ,06/11/2020  04:18 PM,0.001388889
,Archived,P-WORKS: Pot hole,"Cherry Ave Macon, GA, 31204, USA",06/11/2020  05:04 PM,06/11/2020  05:04 PM,06/11/2020  05:05 PM,0.000694444
,Archived,S-WASTE: Debris | Limbs | Yard Clippings | Bulky Waste,"713 Valley Trail Macon GA 31204, United States",06/11/2020  06:46 PM,08/17/2020  03:43 PM,08/24/2020  03:07 PM,73.84791667
,Archived,S-WASTE: Debris | Limbs | Yard Clippings | Bulky Waste,"2507 Old Holton Rd Macon, GA, 31204, USA",06/12/2020  09:03 AM,08/17/2020  03:44 PM,08/24/2020  03:08 PM,73.25347222
PH,Archived,S-WASTE: Furniture/Appliances,"286 Forest Ave Macon, GA, 31201, USA",06/12/2020  10:12 AM,08/17/2020  03:45 PM,08/24/2020  03:08 PM,73.20555556
,Archived,S-WASTE: Illegal dumping,"2124 Riverside Dr Macon, GA, 31204, USA",06/12/2020  12:29 PM, ,07/01/2020  10:03 AM,18.89861111
,Archived,S-WASTE: Debris | Limbs | Yard Clippings | Bulky Waste,"780 Claburn Rd Macon, GA, 31204, USA",06/12/2020  03:22 PM,08/17/2020  03:51 PM,09/08/2020  08:14 PM,88.20277778
PH,Archived,S-WASTE: Debris | Limbs | Yard Clippings | Bulky Waste,"1944 Mallory Dr Macon, GA, 31201, USA",06/12/2020  03:26 PM,08/17/2020  03:51 PM,09/08/2020  08:15 PM,88.20069444
,Archived,P-WORKS: Cut Right-Of-Way,"2741 Forest Ridge Dr Macon, GA 31204, USA",06/12/2020  05:48 PM,06/15/2020  06:35 AM,06/24/2020  05:24 PM,11.98333333
,Archived,S-WASTE: Eviction Debris,"1278 Holt Ave Macon, GA 31204, USA",06/12/2020  07:48 PM,08/24/2020  03:26 PM,09/08/2020  10:03 AM,87.59375
V,Archived,ADS: Garbage Missed Pick-up,"184 Buckingham Pl Macon GA 31204, United States",06/13/2020  10:43 AM,06/15/2020  08:32 AM,06/18/2020  09:07 AM,4.933333333
V,Archived,ADS: Garbage Missed Pick-up,"Buckingham Pl Macon, GA, 31204, USA",06/13/2020  11:51 AM,06/15/2020  08:38 AM,06/18/2020  09:07 AM,4.886111111
,Archived,S-WASTE: Debris | Limbs | Yard Clippings | Bulky Waste,"2969 Victoria Cir Macon GA 31204, United States",06/13/2020  03:08 PM, ,06/18/2020  11:03 AM,4.829861111
,Archived,S-WASTE: Debris | Limbs | Yard Clippings | Bulky Waste,"General Lee Rd Macon, GA, 31204, USA",06/13/2020  05:12 PM,08/17/2020  03:52 PM,08/24/2020  03:25 PM,71.92569444
,Archived,S-WASTE: Debris | Limbs | Yard Clippings | Bulky Waste,"3338 Guthrie Dr Macon, GA, 31204, USA",06/14/2020  06:00 AM,08/17/2020  03:52 PM,08/24/2020  03:25 PM,71.39236111
V,Archived,S-WASTE: Debris | Limbs | Yard Clippings | Bulky Waste,"143 Beverly Pl Macon, GA, 31204, USA",06/14/2020  11:08 AM,08/24/2020  03:14 PM,09/08/2020  10:02 AM,85.95416667
,Archived,P-WORKS: Cut Right-Of-Way,"Edna Place Rd Macon, GA, 31204, USA",06/15/2020  02:47 AM,06/15/2020  06:35 AM,06/16/2020  05:22 PM,1.607638889
,Archived,P-WORKS: Cut Right-Of-Way,"Toole Dr Macon, GA, 31204, USA",06/15/2020  03:19 AM,06/15/2020  06:35 AM,06/16/2020  05:21 PM,1.584722222
,Archived,P-WORKS: Cut Right-Of-Way,"3200 Toole Dr Macon, GA, 31204, USA",06/15/2020  03:42 AM,06/15/2020  06:35 AM,06/16/2020  05:20 PM,1.568055556
,Archived,S-WASTE: Debris | Limbs | Yard Clippings | Bulky Waste,"1529 Burton Ave Macon, GA, 31204, USA",06/15/2020  08:41 AM, ,06/18/2020  08:13 AM,2.980555556
,Archived,S-WASTE: Debris | Limbs | Yard Clippings | Bulky Waste,"1019 Birch St Macon, GA, 31204, USA",06/15/2020  08:46 AM,08/17/2020  03:53 PM,08/24/2020  03:12 PM,70.26805556
,Archived,S-WASTE: Debris | Limbs | Yard Clippings | Bulky Waste,"Cherry Ave Macon, GA, 31204, USA",06/15/2020  08:52 AM,08/17/2020  03:54 PM,08/24/2020  03:12 PM,70.26388889
,Archived,S-WASTE: Debris | Limbs | Yard Clippings | Bulky Waste,"715 Thurmond Dr Macon, GA, 31204, USA",06/15/2020  09:02 AM, ,06/18/2020  10:45 AM,3.071527778
,Archived,S-WASTE: Debris | Limbs | Yard Clippings | Bulky Waste,"475 Adrian Pl Macon, GA, 31204, USA",06/15/2020  09:12 AM,07/20/2020  08:47 AM,07/21/2020  03:23 PM,36.25763889
,Archived,S-WASTE: Debris | Limbs | Yard Clippings | Bulky Waste,"1746 Oglesby Pl Macon, GA, 31204, USA",06/15/2020  09:30 AM,08/17/2020  03:54 PM,08/24/2020  03:12 PM,70.2375
,Archived,S-WASTE: Animal - Dead Pickup Request,"465 Pierce Ave Macon, GA, 31204, USA",06/15/2020  10:01 AM, ,06/18/2020  10:01 AM,3
,Archived,P-WORKS: Street/Asphalt,"411 E Buford Rd Macon GA 31204, United States",06/15/2020  10:18 AM,06/15/2020  10:29 AM,06/16/2020  03:34 PM,1.219444444
,Acknowledged,P-WORKS: Cut Right-Of-Way,"Roff Ave Macon, GA, 31204, USA",06/15/2020  12:46 PM,06/15/2020  02:01 PM, ,#VALUE!
,Archived,P-WORKS: Cut Right-Of-Way,"Burrus Rd Macon, GA, 31204, USA",06/16/2020  09:24 AM,06/16/2020  09:47 AM,07/14/2020  05:24 PM,28.33333333
,Archived,S-WASTE: Illegal dumping,"Gordon St Macon, GA, 31204, USA",06/16/2020  09:54 AM,06/16/2020  09:54 AM,08/24/2020  08:42 AM,68.95
,Archived,RECREATION: Grounds,"3315 Atkins Dr Macon, GA, 31204, USA",06/16/2020  10:13 AM, ,01/15/2021  04:39 PM,213.2680556
,Archived,S-WASTE: Debris | Limbs | Yard Clippings | Bulky Waste,"1339 Crawford St Macon, GA, 31206, USA",06/17/2020  09:40 AM,09/08/2020  08:30 PM,09/08/2020  08:30 PM,83.45138889
,Archived,P-WORKS: Litter,"Christian Ave Macon, GA, 31204, USA",06/17/2020  09:54 AM,06/17/2020  09:54 AM,06/17/2020  10:25 AM,0.021527778
,Archived,P-WORKS: Cut Right-Of-Way,"Forest Ridge Dr & Pinewood Dr Macon, GA, 31204, USA",06/17/2020  12:09 PM,06/17/2020  12:35 PM,06/30/2020  07:23 AM,12.80138889
,Archived,P-WORKS: Litter,"Hillcrest Ave Macon, GA, 31204, USA",06/17/2020  02:03 PM,06/17/2020  02:03 PM,06/17/2020  02:04 PM,0.000694444
,Archived,P-WORKS: Litter,"Dannenberg Ave Macon, GA, 31201, USA",06/17/2020  02:11 PM,06/17/2020  02:11 PM,06/17/2020  02:12 PM,0.000694444
,Archived,P-WORKS: Litter,"Holt Ave Macon, GA, 31204, USA",06/17/2020  02:14 PM,06/17/2020  02:14 PM,06/17/2020  02:14 PM,0
,Archived,P-WORKS: Litter,"Napier Ave Macon, GA, 31204, USA",06/17/2020  02:24 PM,06/17/2020  02:25 PM,06/17/2020  02:25 PM,0.000694444
,Archived,S-WASTE: Furniture/Appliances,"2930 Thornwood Dr Macon, GA, 31204, USA",06/18/2020  07:22 AM,09/08/2020  08:23 PM,09/08/2020  08:23 PM,82.54236111
,Archived,ADS: Garbage Missed Pick-up,"1101 Belair Dr Macon, GA, 31204, USA",06/18/2020  09:47 AM,06/18/2020  05:28 PM,07/27/2020  03:32 PM,39.23958333
,Archived,ADS: Garbage Missed Pick-up,"1101 Belair Dr Macon, GA, 31204, USA",06/18/2020  09:49 AM,06/18/2020  05:30 PM,07/27/2020  03:48 PM,39.24930556
V,Archived,P-WORKS: Sidewalk,"182 Pio Nono Ave Macon GA 31204, United States",06/18/2020  11:09 AM,06/18/2020  12:12 PM,06/29/2020  03:25 PM,11.17777778
,Archived,P-WORKS: Litter,"801–899 Carling Ave Macon GA 31201, United States",06/18/2020  01:34 PM,06/18/2020  02:24 PM,06/23/2020  05:01 PM,5.14375
,Archived,P-WORKS: Cut Right-Of-Way,"Burton Ave Macon, GA, 31204, USA",06/18/2020  03:17 PM,06/18/2020  03:17 PM,07/01/2020  08:49 AM,12.73055556
,Archived,P-WORKS: Litter,"Burton Ave Macon, GA, 31204, USA",06/18/2020  03:20 PM,06/18/2020  03:21 PM,06/24/2020  05:11 PM,6.077083333
,Archived,PROPERTY MAINT - Vacant\Abandoned\Dilapidated,"3397 Atkins Dr Macon, GA, 31204, USA",06/19/2020  09:43 AM, ,06/24/2020  11:24 AM,5.070138889
V,Archived,ADS: Garbage Missed Pick-up,"213 Hines Terr Macon GA 31204, United States",06/19/2020  09:53 AM,06/19/2020  10:36 AM,07/27/2020  03:58 PM,38.25347222
V,Open,ADS: Service Complaint,"191 Hines Ter Macon, GA, 31204, USA",06/19/2020  02:07 PM, , ,#VALUE!
V,Archived,S-WASTE: Furniture/Appliances,"127 Rogers Ave Macon, GA 31204, USA",06/19/2020  08:05 PM,09/10/2020  08:59 AM,09/10/2020  09:00 AM,82.53819444
,Archived,S-WASTE: Debris | Limbs | Yard Clippings | Bulky Waste,525 Corbin Terrace ,06/19/2020  10:05 PM,09/16/2020  09:21 AM,09/16/2020  09:21 AM,88.46944444
,Archived,ADS: Garbage Cart,"400-446 E Buford Rd Macon, GA, 31204, USA",06/20/2020  11:43 PM,10/10/2020  08:13 PM,11/09/2020  10:35 AM,141.4527778
V,Archived,P-WORKS: Sidewalk,"2619 Vineville Ave Macon, GA, 31204, USA",06/21/2020  10:28 AM,06/22/2020  08:00 AM,04/12/2021  03:47 PM,295.2215278
,Acknowledged,ADS: Garbage Cart,"2462 Kingsley Dr Macon, GA 31204, USA",06/21/2020  11:44 AM,08/08/2020  09:50 PM, ,#VALUE!
,Archived,ADS: Garbage Missed Pick-up,"2879 Pinewood Dr Macon, GA, 31204, USA",06/21/2020  12:24 PM,06/23/2020  07:48 AM,07/27/2020  04:01 PM,36.15069444
,Archived,S-WASTE: Furniture/Appliances,"770 Forest Ridge Dr W Macon, GA 31204, USA",06/21/2020  01:48 PM,09/10/2020  09:01 AM,09/10/2020  09:01 AM,80.80069444
,Archived,S-WASTE: Debris | Limbs | Yard Clippings | Bulky Waste,"570 Adrian Pl Macon, GA 31204, USA",06/21/2020  02:22 PM,07/20/2020  08:48 AM,07/21/2020  03:22 PM,30.04166667
V,Archived,PROPERTY MAINT - Yards\Premises OR Vacant lot,"114 Buford Pl Macon, GA, 31204, USA",06/21/2020  05:22 PM,09/16/2020  09:19 AM,09/16/2020  09:19 AM,86.66458333
,Archived,PROPERTY MAINT - Vacant\Abandoned\Dilapidated,"1548 Berkner Ave Macon GA 31204, United States",06/22/2020  10:14 AM,06/23/2020  07:48 AM,06/24/2020  03:47 PM,2.23125
,Archived,PROPERTY MAINT - Vacant\Abandoned\Dilapidated,"1522 Berkner Ave Macon GA 31204, United States",06/22/2020  10:16 AM,06/23/2020  07:47 AM,06/24/2020  03:46 PM,2.229166667
V,Archived,S-WASTE: Animal - Dead Pickup Request,"164 Buford Pl Macon, GA, 31204, USA",06/22/2020  10:18 AM,07/20/2020  08:01 AM,07/22/2020  08:51 AM,29.93958333
,Archived,S-WASTE: Debris | Limbs | Yard Clippings | Bulky Waste,"2672 Stanislaus Cir Macon, GA, 31204, USA",06/22/2020  01:54 PM,09/16/2020  09:54 AM,09/16/2020  09:54 AM,85.83333333
V,Archived,S-WASTE: Debris | Limbs | Yard Clippings | Bulky Waste,"2540 Delaware Ave Macon, GA 31204, USA",06/22/2020  03:46 PM,09/16/2020  09:54 AM,09/16/2020  09:56 AM,85.75694444
,Archived,P-WORKS: Litter,"Napier Ave Macon, GA, 31204, USA",06/23/2020  11:05 AM,06/23/2020  11:05 AM,06/23/2020  11:05 AM,0
PH,Archived,S-WASTE: Debris | Limbs | Yard Clippings | Bulky Waste,"159 Ward St Macon, GA, 31204, USA",06/23/2020  11:14 AM, ,08/11/2020  01:02 PM,49.075
,Acknowledged,ADS: Garbage Cart Replacement,"3495 Morgan Dr Macon, GA, 31204, USA",06/23/2020  11:50 AM,06/25/2020  10:42 AM, ,#VALUE!
V,Archived,S-WASTE: Illegal dumping,"114 Buford Pl Macon, GA, 31204, USA",06/23/2020  12:08 PM,09/16/2020  09:49 AM,09/16/2020  09:56 AM,84.90833333
,Archived,S-WASTE: Debris | Limbs | Yard Clippings | Bulky Waste,"2959-3099 Malvern Hill Dr Macon, GA, 31204, USA",06/23/2020  02:32 PM,09/16/2020  09:49 AM,09/16/2020  09:57 AM,84.80902778
V,Archived,S-WASTE: Debris | Limbs | Yard Clippings | Bulky Waste,"274 Calloway Dr Macon, GA, 31204, USA",06/23/2020  03:19 PM,08/28/2020  08:36 AM,08/28/2020  08:37 AM,65.72083333
V,Archived,P-WORKS: Alley - needs cleaning,"Pierce Aly Macon, GA, 31204, USA",06/23/2020  04:06 PM,06/23/2020  04:07 PM,06/23/2020  04:07 PM,0.000694444
V,Archived,S-WASTE: Furniture/Appliances,"184 Buckingham Pl Macon, GA, 31204, USA",06/24/2020  10:28 AM, ,06/25/2020  10:40 PM,1.508333333
,Archived,S-WASTE: Debris | Limbs | Yard Clippings | Bulky Waste,"2879 Pinewood Dr Macon GA 31204, United States",06/24/2020  10:36 AM,09/16/2020  09:47 AM,09/16/2020  09:58 AM,83.97361111
,Archived,S-WASTE: Debris | Limbs | Yard Clippings | Bulky Waste,"730 Malvern Hill Dr Macon, GA, 31204, USA",06/24/2020  02:50 PM,09/16/2020  09:41 AM,09/16/2020  09:58 AM,83.79722222
,Archived,Tall grass is blocking view when turning onto Roff from Bartlett,"2930-2998 Roff Ave Macon, GA, 31204, USA",06/24/2020  03:27 PM,06/25/2020  12:14 PM,08/06/2020  05:16 PM,43.07569444
,Archived,P-WORKS: Pot hole,"Victoria Cir Macon, GA, 31204, USA",06/24/2020  05:11 PM,06/24/2020  05:11 PM,06/24/2020  05:12 PM,0.000694444
V,Archived,S-WASTE: Debris | Limbs | Yard Clippings | Bulky Waste,"185 Hines Terr Macon GA 31204, United States",06/24/2020  06:21 PM,09/16/2020  11:13 AM,09/16/2020  11:13 AM,83.70277778
V,Archived,S-WASTE: Debris | Limbs | Yard Clippings | Bulky Waste,"185 Hines Terr Macon GA 31204, United States",06/24/2020  06:30 PM,09/16/2020  11:13 AM,09/16/2020  11:13 AM,83.69652778
,Archived,ADS: Garbage Missed Pick-up,"2605 Stanislaus Cir Macon, GA 31204, USA",06/25/2020  06:42 AM,06/25/2020  04:36 PM,07/27/2020  04:12 PM,32.39583333
,Archived,P-WORKS: Cut Right-Of-Way,"2944 Castlewood Dr Macon, GA 31204, USA",06/25/2020  07:58 AM,06/25/2020  08:21 AM,08/10/2020  05:10 PM,46.38333333
PH,Archived,ADS: Additional/Extra Garbage Cart,"2056 Sycamore St Macon, GA, 31204, USA",06/25/2020  08:45 AM,06/25/2020  08:57 AM,09/21/2020  12:45 PM,88.16666667
V,Archived,ADS: Recycling Missed Pick-up,"275 Hines Ter Macon, GA, 31204, USA",06/25/2020  10:43 AM,06/25/2020  04:40 PM,07/27/2020  04:17 PM,32.23194444
,Archived,ADS: Garbage Missed Pick-up,"1480 Helon St Macon GA 31204, United States",06/25/2020  10:55 AM,06/25/2020  04:43 PM,06/25/2020  04:43 PM,0.241666667
,Archived,S-WASTE: Debris | Limbs | Yard Clippings | Bulky Waste,"1480 Helon St Macon GA 31204, United States",06/25/2020  11:01 AM,09/16/2020  11:12 AM,09/16/2020  11:14 AM,83.00902778
